Aasta,Maakond,Kogus,Liik,Ühik_x,Ühikuhind,Ühik_y,Kogukulu
2014,Järva maakond,19.0,Diislikütus,tuhat tonni,1039.09,eurot/t,19742.71
2014,Lääne maakond,18.0,Diislikütus,tuhat tonni,1039.09,eurot/t,18703.62
2014,Lääne-Viru maakond,38.0,Diislikütus,tuhat tonni,1039.09,eurot/t,39485.42
2014,Põlva maakond,9.0,Diislikütus,tuhat tonni,1039.09,eurot/t,9351.81
2014,Pärnu maakond,41.0,Diislikütus,tuhat tonni,1039.09,eurot/t,42602.69
2014,Rapla maakond,22.0,Diislikütus,tuhat tonni,1039.09,eurot/t,22859.98
2014,Saare maakond,14.0,Diislikütus,tuhat tonni,1039.09,eurot/t,14547.26
2014,Tartu maakond,101.0,Diislikütus,tuhat tonni,1039.09,eurot/t,104948.09
2014,..Tartu linn,51.0,Diislikütus,tuhat tonni,1039.09,eurot/t,52993.59
2014,Valga maakond,10.0,Diislikütus,tuhat tonni,1039.09,eurot/t,10390.9
2014,Viljandi maakond,19.0,Diislikütus,tuhat tonni,1039.09,eurot/t,19742.71
2014,Võru maakond,12.0,Diislikütus,tuhat tonni,1039.09,eurot/t,12469.08
2015,Kogu Eesti,662.0,Diislikütus,tuhat tonni,865.86,eurot/t,573199.32
2015,Harju maakond,255.0,Diislikütus,tuhat tonni,865.86,eurot/t,220794.3
2015,..Tallinn,182.0,Diislikütus,tuhat tonni,865.86,eurot/t,157586.52
2015,Hiiu maakond,6.0,Diislikütus,tuhat tonni,865.86,eurot/t,5195.16
2015,Ida-Viru maakond,52.0,Diislikütus,tuhat tonni,865.86,eurot/t,45024.72
2015,Jõgeva maakond,22.0,Diislikütus,tuhat tonni,865.86,eurot/t,19048.92
2015,Järva maakond,21.0,Diislikütus,tuhat tonni,865.86,eurot/t,18183.06
2015,Lääne maakond,15.0,Diislikütus,tuhat tonni,865.86,eurot/t,12987.9
2015,Lääne-Viru maakond,38.0,Diislikütus,tuhat tonni,865.86,eurot/t,32902.68
2015,Põlva maakond,10.0,Diislikütus,tuhat tonni,865.86,eurot/t,8658.6
2015,Pärnu maakond,61.0,Diislikütus,tuhat tonni,865.86,eurot/t,52817.46
2015,Rapla maakond,20.0,Diislikütus,tuhat tonni,865.86,eurot/t,17317.2
2015,Saare maakond,18.0,Diislikütus,tuhat tonni,865.86,eurot/t,15585.48
2015,Tartu maakond,95.0,Diislikütus,tuhat tonni,865.86,eurot/t,82256.7
2015,..Tartu linn,37.0,Diislikütus,tuhat tonni,865.86,eurot/t,32036.82
2015,Valga maakond,11.0,Diislikütus,tuhat tonni,865.86,eurot/t,9524.46
2015,Viljandi maakond,20.0,Diislikütus,tuhat tonni,865.86,eurot/t,17317.2
2015,Võru maakond,18.0,Diislikütus,tuhat tonni,865.86,eurot/t,15585.48
2016,Kogu Eesti,647.0,Diislikütus,tuhat tonni,957.19,eurot/t,619301.93
2016,Harju maakond,262.0,Diislikütus,tuhat tonni,957.19,eurot/t,250783.78
2016,..Tallinn,191.0,Diislikütus,tuhat tonni,957.19,eurot/t,182823.29
2016,Hiiu maakond,4.0,Diislikütus,tuhat tonni,957.19,eurot/t,3828.76
2016,Ida-Viru maakond,45.0,Diislikütus,tuhat tonni,957.19,eurot/t,43073.55
2016,Jõgeva maakond,30.0,Diislikütus,tuhat tonni,957.19,eurot/t,28715.7
2016,Järva maakond,28.0,Diislikütus,tuhat tonni,957.19,eurot/t,26801.32
2016,Lääne maakond,9.0,Diislikütus,tuhat tonni,957.19,eurot/t,8614.71
2016,Lääne-Viru maakond,43.0,Diislikütus,tuhat tonni,957.19,eurot/t,41159.17
2016,Põlva maakond,14.0,Diislikütus,tuhat tonni,957.19,eurot/t,13400.66
2016,Pärnu maakond,44.0,Diislikütus,tuhat tonni,957.19,eurot/t,42116.36
2016,Rapla maakond,35.0,Diislikütus,tuhat tonni,957.19,eurot/t,33501.65
2016,Saare maakond,17.0,Diislikütus,tuhat tonni,957.19,eurot/t,16272.23
2016,Tartu maakond,55.0,Diislikütus,tuhat tonni,957.19,eurot/t,52645.45
2016,..Tartu linn,38.0,Diislikütus,tuhat tonni,957.19,eurot/t,36373.22
2016,Valga maakond,14.0,Diislikütus,tuhat tonni,957.19,eurot/t,13400.66
2016,Viljandi maakond,20.0,Diislikütus,tuhat tonni,957.19,eurot/t,19143.8
2016,Võru maakond,26.0,Diislikütus,tuhat tonni,957.19,eurot/t,24886.94
2017,Kogu Eesti,648.0,Diislikütus,tuhat tonni,1032.75,eurot/t,669222.0
2017,Harju maakond,280.0,Diislikütus,tuhat tonni,1032.75,eurot/t,289170.0
2017,..Tallinn,179.0,Diislikütus,tuhat tonni,1032.75,eurot/t,184862.25
2017,Hiiu maakond,4.0,Diislikütus,tuhat tonni,1032.75,eurot/t,4131.0
2017,Ida-Viru maakond,59.0,Diislikütus,tuhat tonni,1032.75,eurot/t,60932.25
2017,Jõgeva maakond,24.0,Diislikütus,tuhat tonni,1032.75,eurot/t,24786.0
2017,Järva maakond,16.0,Diislikütus,tuhat tonni,1032.75,eurot/t,16524.0
2017,Lääne maakond,12.0,Diislikütus,tuhat tonni,1032.75,eurot/t,12393.0
2017,Lääne-Viru maakond,42.0,Diislikütus,tuhat tonni,1032.75,eurot/t,43375.5
2017,Põlva maakond,13.0,Diislikütus,tuhat tonni,1032.75,eurot/t,13425.75
2017,Pärnu maakond,38.0,Diislikütus,tuhat tonni,1032.75,eurot/t,39244.5
2017,Rapla maakond,25.0,Diislikütus,tuhat tonni,1032.75,eurot/t,25818.75
2017,Saare maakond,14.0,Diislikütus,tuhat tonni,1032.75,eurot/t,14458.5
2017,Tartu maakond,71.0,Diislikütus,tuhat tonni,1032.75,eurot/t,73325.25
2017,..Tartu linn,47.0,Diislikütus,tuhat tonni,1032.75,eurot/t,48539.25
2017,Valga maakond,12.0,Diislikütus,tuhat tonni,1032.75,eurot/t,12393.0
2017,Viljandi maakond,18.0,Diislikütus,tuhat tonni,1032.75,eurot/t,18589.5
2017,Võru maakond,20.0,Diislikütus,tuhat tonni,1032.75,eurot/t,20655.0
2018,Kogu Eesti,675.0,Diislikütus,tuhat tonni,1051.39,eurot/t,709688.25
2018,Harju maakond,308.0,Diislikütus,tuhat tonni,1051.39,eurot/t,323828.12
2018,..Tallinn,229.0,Diislikütus,tuhat tonni,1051.39,eurot/t,240768.31
2018,Hiiu maakond,4.0,Diislikütus,tuhat tonni,1051.39,eurot/t,4205.56
2018,Ida-Viru maakond,65.0,Diislikütus,tuhat tonni,1051.39,eurot/t,68340.35
2018,Jõgeva maakond,19.0,Diislikütus,tuhat tonni,1051.39,eurot/t,19976.41
2018,Järva maakond,21.0,Diislikütus,tuhat tonni,1051.39,eurot/t,22079.19
2018,Lääne maakond,11.0,Diislikütus,tuhat tonni,1051.39,eurot/t,11565.29
2018,Lääne-Viru maakond,24.0,Diislikütus,tuhat tonni,1051.39,eurot/t,25233.36
2018,Põlva maakond,13.0,Diislikütus,tuhat tonni,1051.39,eurot/t,13668.07
2018,Pärnu maakond,37.0,Diislikütus,tuhat tonni,1051.39,eurot/t,38901.43
2018,Rapla maakond,18.0,Diislikütus,tuhat tonni,1051.39,eurot/t,18925.02
2018,Saare maakond,10.0,Diislikütus,tuhat tonni,1051.39,eurot/t,10513.9
2018,Tartu maakond,98.0,Diislikütus,tuhat tonni,1051.39,eurot/t,103036.22
2018,..Tartu linn,72.0,Diislikütus,tuhat tonni,1051.39,eurot/t,75700.08
2018,Valga maakond,10.0,Diislikütus,tuhat tonni,1051.39,eurot/t,10513.9
2018,Viljandi maakond,20.0,Diislikütus,tuhat tonni,1051.39,eurot/t,21027.8
2018,Võru maakond,17.0,Diislikütus,tuhat tonni,1051.39,eurot/t,17873.63
2019,Kogu Eesti,670.0,Diislikütus,tuhat tonni,1074.62,eurot/t,719995.4
2019,Harju maakond,308.0,Diislikütus,tuhat tonni,1074.62,eurot/t,330982.96
2019,..Tallinn,236.0,Diislikütus,tuhat tonni,1074.62,eurot/t,253610.32
2019,Hiiu maakond,4.0,Diislikütus,tuhat tonni,1074.62,eurot/t,4298.48
2019,Ida-Viru maakond,61.0,Diislikütus,tuhat tonni,1074.62,eurot/t,65551.82
2019,Jõgeva maakond,16.0,Diislikütus,tuhat tonni,1074.62,eurot/t,17193.92
2019,Järva maakond,21.0,Diislikütus,tuhat tonni,1074.62,eurot/t,22567.02
2019,Lääne maakond,9.0,Diislikütus,tuhat tonni,1074.62,eurot/t,9671.58
2019,Lääne-Viru maakond,27.0,Diislikütus,tuhat tonni,1074.62,eurot/t,29014.74
2019,Põlva maakond,12.0,Diislikütus,tuhat tonni,1074.62,eurot/t,12895.44
2019,Pärnu maakond,38.0,Diislikütus,tuhat tonni,1074.62,eurot/t,40835.56
2019,Rapla maakond,13.0,Diislikütus,tuhat tonni,1074.62,eurot/t,13970.06
2019,Saare maakond,10.0,Diislikütus,tuhat tonni,1074.62,eurot/t,10746.2
2019,Tartu maakond,103.0,Diislikütus,tuhat tonni,1074.62,eurot/t,110685.86
2019,..Tartu linn,74.0,Diislikütus,tuhat tonni,1074.62,eurot/t,79521.88
2019,Valga maakond,11.0,Diislikütus,tuhat tonni,1074.62,eurot/t,11820.82
2019,Viljandi maakond,20.0,Diislikütus,tuhat tonni,1074.62,eurot/t,21492.4
2019,Võru maakond,17.0,Diislikütus,tuhat tonni,1074.62,eurot/t,18268.54
2012,Kogu Eesti,252.0,Autobensiin,tuhat tonni,1363.0,eurot/t,343476.0
2012,Harju maakond,125.0,Autobensiin,tuhat tonni,1363.0,eurot/t,170375.0
2012,..Tallinn,95.0,Autobensiin,tuhat tonni,1363.0,eurot/t,129485.0
2012,Hiiu maakond,1.0,Autobensiin,tuhat tonni,1363.0,eurot/t,1363.0
2012,Ida-Viru maakond,21.0,Autobensiin,tuhat tonni,1363.0,eurot/t,28623.0
2012,Jõgeva maakond,7.0,Autobensiin,tuhat tonni,1363.0,eurot/t,9541.0
2012,Järva maakond,6.0,Autobensiin,tuhat tonni,1363.0,eurot/t,8178.0
2012,Lääne maakond,4.0,Autobensiin,tuhat tonni,1363.0,eurot/t,5452.0
2012,Lääne-Viru maakond,11.0,Autobensiin,tuhat tonni,1363.0,eurot/t,14993.0
2012,Põlva maakond,5.0,Autobensiin,tuhat tonni,1363.0,eurot/t,6815.0
2012,Pärnu maakond,15.0,Autobensiin,tuhat tonni,1363.0,eurot/t,20445.0
2012,Rapla maakond,6.0,Autobensiin,tuhat tonni,1363.0,eurot/t,8178.0
2012,Saare maakond,6.0,Autobensiin,tuhat tonni,1363.0,eurot/t,8178.0
2012,Tartu maakond,25.0,Autobensiin,tuhat tonni,1363.0,eurot/t,34075.0
2012,..Tartu linn,10.0,Autobensiin,tuhat tonni,1363.0,eurot/t,13630.0
2012,Valga maakond,5.0,Autobensiin,tuhat tonni,1363.0,eurot/t,6815.0
2012,Viljandi maakond,10.0,Autobensiin,tuhat tonni,1363.0,eurot/t,13630.0
2012,Võru maakond,5.0,Autobensiin,tuhat tonni,1363.0,eurot/t,6815.0
2013,Kogu Eesti,234.0,Autobensiin,tuhat tonni,1331.6,eurot/t,311594.4
2013,Harju maakond,116.0,Autobensiin,tuhat tonni,1331.6,eurot/t,154465.6
2013,..Tallinn,87.0,Autobensiin,tuhat tonni,1331.6,eurot/t,115849.2
2013,Hiiu maakond,1.0,Autobensiin,tuhat tonni,1331.6,eurot/t,1331.6
2013,Ida-Viru maakond,19.0,Autobensiin,tuhat tonni,1331.6,eurot/t,25300.4
2013,Jõgeva maakond,6.0,Autobensiin,tuhat tonni,1331.6,eurot/t,7989.6
2013,Järva maakond,5.0,Autobensiin,tuhat tonni,1331.6,eurot/t,6658.0
2013,Lääne maakond,4.0,Autobensiin,tuhat tonni,1331.6,eurot/t,5326.4
2013,Lääne-Viru maakond,10.0,Autobensiin,tuhat tonni,1331.6,eurot/t,13316.0
2013,Põlva maakond,5.0,Autobensiin,tuhat tonni,1331.6,eurot/t,6658.0
2013,Pärnu maakond,14.0,Autobensiin,tuhat tonni,1331.6,eurot/t,18642.4
2013,Rapla maakond,6.0,Autobensiin,tuhat tonni,1331.6,eurot/t,7989.6
2013,Saare maakond,6.0,Autobensiin,tuhat tonni,1331.6,eurot/t,7989.6
2013,Tartu maakond,24.0,Autobensiin,tuhat tonni,1331.6,eurot/t,31958.4
2013,..Tartu linn,9.0,Autobensiin,tuhat tonni,1331.6,eurot/t,11984.4
2013,Valga maakond,5.0,Autobensiin,tuhat tonni,1331.6,eurot/t,6658.0
2013,Viljandi maakond,9.0,Autobensiin,tuhat tonni,1331.6,eurot/t,11984.4
2013,Võru maakond,4.0,Autobensiin,tuhat tonni,1331.6,eurot/t,5326.4
2014,Kogu Eesti,241.0,Autobensiin,tuhat tonni,1290.04,eurot/t,310899.64
2014,Harju maakond,116.0,Autobensiin,tuhat tonni,1290.04,eurot/t,149644.64
2014,..Tallinn,91.0,Autobensiin,tuhat tonni,1290.04,eurot/t,117393.64
2014,Hiiu maakond,1.0,Autobensiin,tuhat tonni,1290.04,eurot/t,1290.04
2014,Ida-Viru maakond,20.0,Autobensiin,tuhat tonni,1290.04,eurot/t,25800.8
2014,Jõgeva maakond,6.0,Autobensiin,tuhat tonni,1290.04,eurot/t,7740.24
2014,Järva maakond,6.0,Autobensiin,tuhat tonni,1290.04,eurot/t,7740.24
2014,Lääne maakond,4.0,Autobensiin,tuhat tonni,1290.04,eurot/t,5160.16
2014,Lääne-Viru maakond,11.0,Autobensiin,tuhat tonni,1290.04,eurot/t,14190.44
2014,Põlva maakond,5.0,Autobensiin,tuhat tonni,1290.04,eurot/t,6450.2
2014,Pärnu maakond,14.0,Autobensiin,tuhat tonni,1290.04,eurot/t,18060.56
2014,Rapla maakond,6.0,Autobensiin,tuhat tonni,1290.04,eurot/t,7740.24
2014,Saare maakond,5.0,Autobensiin,tuhat tonni,1290.04,eurot/t,6450.2
2014,Tartu maakond,27.0,Autobensiin,tuhat tonni,1290.04,eurot/t,34831.08
2014,..Tartu linn,10.0,Autobensiin,tuhat tonni,1290.04,eurot/t,12900.4
2014,Valga maakond,4.0,Autobensiin,tuhat tonni,1290.04,eurot/t,5160.16
2014,Viljandi maakond,9.0,Autobensiin,tuhat tonni,1290.04,eurot/t,11610.36
2014,Võru maakond,7.0,Autobensiin,tuhat tonni,1290.04,eurot/t,9030.28
2015,Kogu Eesti,236.0,Autobensiin,tuhat tonni,1187.81,eurot/t,280323.16
2015,Harju maakond,114.0,Autobensiin,tuhat tonni,1187.81,eurot/t,135410.34
2015,..Tallinn,96.0,Autobensiin,tuhat tonni,1187.81,eurot/t,114029.76
2015,Hiiu maakond,1.0,Autobensiin,tuhat tonni,1187.81,eurot/t,1187.81
2015,Ida-Viru maakond,19.0,Autobensiin,tuhat tonni,1187.81,eurot/t,22568.39
2015,Jõgeva maakond,6.0,Autobensiin,tuhat tonni,1187.81,eurot/t,7126.86
2015,Järva maakond,5.0,Autobensiin,tuhat tonni,1187.81,eurot/t,5939.05
2015,Lääne maakond,4.0,Autobensiin,tuhat tonni,1187.81,eurot/t,4751.24
2015,Lääne-Viru maakond,11.0,Autobensiin,tuhat tonni,1187.81,eurot/t,13065.91
2015,Põlva maakond,5.0,Autobensiin,tuhat tonni,1187.81,eurot/t,5939.05
2015,Pärnu maakond,14.0,Autobensiin,tuhat tonni,1187.81,eurot/t,16629.34
2015,Rapla maakond,6.0,Autobensiin,tuhat tonni,1187.81,eurot/t,7126.86
2015,Saare maakond,6.0,Autobensiin,tuhat tonni,1187.81,eurot/t,7126.86
2015,Tartu maakond,26.0,Autobensiin,tuhat tonni,1187.81,eurot/t,30883.06
2015,..Tartu linn,12.0,Autobensiin,tuhat tonni,1187.81,eurot/t,14253.72
2015,Valga maakond,4.0,Autobensiin,tuhat tonni,1187.81,eurot/t,4751.24
2015,Viljandi maakond,10.0,Autobensiin,tuhat tonni,1187.81,eurot/t,11878.1
2015,Võru maakond,5.0,Autobensiin,tuhat tonni,1187.81,eurot/t,5939.05
2016,Kogu Eesti,252.0,Autobensiin,tuhat tonni,1142.9,eurot/t,288010.8
2016,Harju maakond,136.0,Autobensiin,tuhat tonni,1142.9,eurot/t,155434.4
2016,..Tallinn,113.0,Autobensiin,tuhat tonni,1142.9,eurot/t,129147.7
2016,Hiiu maakond,3.0,Autobensiin,tuhat tonni,1142.9,eurot/t,3428.7
2016,Ida-Viru maakond,17.0,Autobensiin,tuhat tonni,1142.9,eurot/t,19429.3
2016,Jõgeva maakond,7.0,Autobensiin,tuhat tonni,1142.9,eurot/t,8000.3
2016,Järva maakond,5.0,Autobensiin,tuhat tonni,1142.9,eurot/t,5714.5
2016,Lääne maakond,3.0,Autobensiin,tuhat tonni,1142.9,eurot/t,3428.7
2016,Lääne-Viru maakond,13.0,Autobensiin,tuhat tonni,1142.9,eurot/t,14857.7
2016,Põlva maakond,4.0,Autobensiin,tuhat tonni,1142.9,eurot/t,4571.6
2016,Pärnu maakond,12.0,Autobensiin,tuhat tonni,1142.9,eurot/t,13714.8
2016,Rapla maakond,6.0,Autobensiin,tuhat tonni,1142.9,eurot/t,6857.4
2016,Saare maakond,5.0,Autobensiin,tuhat tonni,1142.9,eurot/t,5714.5
2016,Tartu maakond,20.0,Autobensiin,tuhat tonni,1142.9,eurot/t,22858.0
2016,..Tartu linn,7.0,Autobensiin,tuhat tonni,1142.9,eurot/t,8000.3
2016,Valga maakond,4.0,Autobensiin,tuhat tonni,1142.9,eurot/t,4571.6
2016,Viljandi maakond,10.0,Autobensiin,tuhat tonni,1142.9,eurot/t,11429.0
2016,Võru maakond,8.0,Autobensiin,tuhat tonni,1142.9,eurot/t,9143.2
2017,Kogu Eesti,260.0,Autobensiin,tuhat tonni,1253.78,eurot/t,325982.8
2017,Harju maakond,143.0,Autobensiin,tuhat tonni,1253.78,eurot/t,179290.54
2017,..Tallinn,111.0,Autobensiin,tuhat tonni,1253.78,eurot/t,139169.58
2017,Hiiu maakond,1.0,Autobensiin,tuhat tonni,1253.78,eurot/t,1253.78
2017,Ida-Viru maakond,19.0,Autobensiin,tuhat tonni,1253.78,eurot/t,23821.82
2017,Jõgeva maakond,5.0,Autobensiin,tuhat tonni,1253.78,eurot/t,6268.9
2017,Järva maakond,5.0,Autobensiin,tuhat tonni,1253.78,eurot/t,6268.9
2017,Lääne maakond,5.0,Autobensiin,tuhat tonni,1253.78,eurot/t,6268.9
2017,Lääne-Viru maakond,10.0,Autobensiin,tuhat tonni,1253.78,eurot/t,12537.8
2017,Põlva maakond,4.0,Autobensiin,tuhat tonni,1253.78,eurot/t,5015.12
2017,Pärnu maakond,13.0,Autobensiin,tuhat tonni,1253.78,eurot/t,16299.14
2017,Rapla maakond,6.0,Autobensiin,tuhat tonni,1253.78,eurot/t,7522.68
2017,Saare maakond,6.0,Autobensiin,tuhat tonni,1253.78,eurot/t,7522.68
2017,Tartu maakond,22.0,Autobensiin,tuhat tonni,1253.78,eurot/t,27583.16
2017,..Tartu linn,12.0,Autobensiin,tuhat tonni,1253.78,eurot/t,15045.36
2017,Valga maakond,5.0,Autobensiin,tuhat tonni,1253.78,eurot/t,6268.9
2017,Viljandi maakond,10.0,Autobensiin,tuhat tonni,1253.78,eurot/t,12537.8
2017,Võru maakond,6.0,Autobensiin,tuhat tonni,1253.78,eurot/t,7522.68
2018,Kogu Eesti,260.0,Autobensiin,tuhat tonni,1278.4,eurot/t,332384.0
2018,Harju maakond,135.0,Autobensiin,tuhat tonni,1278.4,eurot/t,172584.0
2018,..Tallinn,105.0,Autobensiin,tuhat tonni,1278.4,eurot/t,134232.0
2018,Hiiu maakond,2.0,Autobensiin,tuhat tonni,1278.4,eurot/t,2556.8
2018,Ida-Viru maakond,23.0,Autobensiin,tuhat tonni,1278.4,eurot/t,29403.2
2018,Jõgeva maakond,5.0,Autobensiin,tuhat tonni,1278.4,eurot/t,6392.0
2018,Järva maakond,6.0,Autobensiin,tuhat tonni,1278.4,eurot/t,7670.4
2018,Lääne maakond,4.0,Autobensiin,tuhat tonni,1278.4,eurot/t,5113.6
2018,Lääne-Viru maakond,11.0,Autobensiin,tuhat tonni,1278.4,eurot/t,14062.4
2018,Põlva maakond,4.0,Autobensiin,tuhat tonni,1278.4,eurot/t,5113.6
2018,Pärnu maakond,14.0,Autobensiin,tuhat tonni,1278.4,eurot/t,17897.6
2018,Rapla maakond,6.0,Autobensiin,tuhat tonni,1278.4,eurot/t,7670.4
2018,Saare maakond,6.0,Autobensiin,tuhat tonni,1278.4,eurot/t,7670.4
2018,Tartu maakond,25.0,Autobensiin,tuhat tonni,1278.4,eurot/t,31960.0
2018,..Tartu linn,15.0,Autobensiin,tuhat tonni,1278.4,eurot/t,19176.0
2018,Valga maakond,5.0,Autobensiin,tuhat tonni,1278.4,eurot/t,6392.0
2018,Viljandi maakond,8.0,Autobensiin,tuhat tonni,1278.4,eurot/t,10227.2
2018,Võru maakond,6.0,Autobensiin,tuhat tonni,1278.4,eurot/t,7670.4
2019,Kogu Eesti,263.0,Autobensiin,tuhat tonni,1295.21,eurot/t,340640.23
2019,Harju maakond,129.0,Autobensiin,tuhat tonni,1295.21,eurot/t,167082.09
2019,..Tallinn,99.0,Autobensiin,tuhat tonni,1295.21,eurot/t,128225.79
2019,Hiiu maakond,2.0,Autobensiin,tuhat tonni,1295.21,eurot/t,2590.42
2019,Ida-Viru maakond,28.0,Autobensiin,tuhat tonni,1295.21,eurot/t,36265.88
2019,Jõgeva maakond,5.0,Autobensiin,tuhat tonni,1295.21,eurot/t,6476.05
2019,Järva maakond,5.0,Autobensiin,tuhat tonni,1295.21,eurot/t,6476.05
2019,Lääne maakond,4.0,Autobensiin,tuhat tonni,1295.21,eurot/t,5180.84
2019,Lääne-Viru maakond,12.0,Autobensiin,tuhat tonni,1295.21,eurot/t,15542.52
2019,Põlva maakond,5.0,Autobensiin,tuhat tonni,1295.21,eurot/t,6476.05
2019,Pärnu maakond,14.0,Autobensiin,tuhat tonni,1295.21,eurot/t,18132.94
2019,Rapla maakond,8.0,Autobensiin,tuhat tonni,1295.21,eurot/t,10361.68
2019,Saare maakond,6.0,Autobensiin,tuhat tonni,1295.21,eurot/t,7771.26
2019,Tartu maakond,26.0,Autobensiin,tuhat tonni,1295.21,eurot/t,33675.46
2019,..Tartu linn,17.0,Autobensiin,tuhat tonni,1295.21,eurot/t,22018.57
2019,Valga maakond,5.0,Autobensiin,tuhat tonni,1295.21,eurot/t,6476.05
2019,Viljandi maakond,8.0,Autobensiin,tuhat tonni,1295.21,eurot/t,10361.68
2019,Võru maakond,6.0,Autobensiin,tuhat tonni,1295.21,eurot/t,7771.26
2012,Kogu Eesti,8847.0,Elektrienergia,GWh,77.36,eurot/MWh,684403.92
2012,Harju maakond,3646.0,Elektrienergia,GWh,77.36,eurot/MWh,282054.56
2012,..Tallinn,2807.0,Elektrienergia,GWh,77.36,eurot/MWh,217149.52
2012,Hiiu maakond,100.0,Elektrienergia,GWh,77.36,eurot/MWh,7736.0
2012,Ida-Viru maakond,2223.0,Elektrienergia,GWh,77.36,eurot/MWh,171971.28
2012,Jõgeva maakond,117.0,Elektrienergia,GWh,77.36,eurot/MWh,9051.12
2012,Järva maakond,145.0,Elektrienergia,GWh,77.36,eurot/MWh,11217.2
2012,Lääne maakond,87.0,Elektrienergia,GWh,77.36,eurot/MWh,6730.32
2012,Lääne-Viru maakond,593.0,Elektrienergia,GWh,77.36,eurot/MWh,45874.48
2012,Põlva maakond,82.0,Elektrienergia,GWh,77.36,eurot/MWh,6343.52
2012,Pärnu maakond,396.0,Elektrienergia,GWh,77.36,eurot/MWh,30634.56
2012,Rapla maakond,148.0,Elektrienergia,GWh,77.36,eurot/MWh,11449.28
2012,Saare maakond,155.0,Elektrienergia,GWh,77.36,eurot/MWh,11990.8
2012,Tartu maakond,679.0,Elektrienergia,GWh,77.36,eurot/MWh,52527.44
2012,..Tartu linn,392.0,Elektrienergia,GWh,77.36,eurot/MWh,30325.12
2012,Valga maakond,112.0,Elektrienergia,GWh,77.36,eurot/MWh,8664.32
2012,Viljandi maakond,243.0,Elektrienergia,GWh,77.36,eurot/MWh,18798.48
2012,Võru maakond,121.0,Elektrienergia,GWh,77.36,eurot/MWh,9360.56
2013,Kogu Eesti,8785.0,Elektrienergia,GWh,87.18,eurot/MWh,765876.3
2013,Harju maakond,3549.0,Elektrienergia,GWh,87.18,eurot/MWh,309401.82
2013,..Tallinn,2737.0,Elektrienergia,GWh,87.18,eurot/MWh,238611.66
2013,Hiiu maakond,33.0,Elektrienergia,GWh,87.18,eurot/MWh,2876.94
2013,Ida-Viru maakond,2443.0,Elektrienergia,GWh,87.18,eurot/MWh,212980.74
2013,Jõgeva maakond,117.0,Elektrienergia,GWh,87.18,eurot/MWh,10200.06
2013,Järva maakond,113.0,Elektrienergia,GWh,87.18,eurot/MWh,9851.34
2013,Lääne maakond,84.0,Elektrienergia,GWh,87.18,eurot/MWh,7323.12
2013,Lääne-Viru maakond,574.0,Elektrienergia,GWh,87.18,eurot/MWh,50041.32
2013,Põlva maakond,81.0,Elektrienergia,GWh,87.18,eurot/MWh,7061.58
2013,Pärnu maakond,343.0,Elektrienergia,GWh,87.18,eurot/MWh,29902.74
2013,Rapla maakond,154.0,Elektrienergia,GWh,87.18,eurot/MWh,13425.72
2013,Saare maakond,154.0,Elektrienergia,GWh,87.18,eurot/MWh,13425.72
2013,Tartu maakond,698.0,Elektrienergia,GWh,87.18,eurot/MWh,60851.64
2013,..Tartu linn,391.0,Elektrienergia,GWh,87.18,eurot/MWh,34087.38
2013,Valga maakond,109.0,Elektrienergia,GWh,87.18,eurot/MWh,9502.62
2013,Viljandi maakond,213.0,Elektrienergia,GWh,87.18,eurot/MWh,18569.34
2013,Võru maakond,120.0,Elektrienergia,GWh,87.18,eurot/MWh,10461.6
2014,Kogu Eesti,8848.0,Elektrienergia,GWh,83.18,eurot/MWh,735976.64
2014,Harju maakond,3680.0,Elektrienergia,GWh,83.18,eurot/MWh,306102.4
2014,..Tallinn,2800.0,Elektrienergia,GWh,83.18,eurot/MWh,232904.0
2014,Hiiu maakond,32.0,Elektrienergia,GWh,83.18,eurot/MWh,2661.76
2014,Ida-Viru maakond,2246.0,Elektrienergia,GWh,83.18,eurot/MWh,186822.28
2014,Jõgeva maakond,119.0,Elektrienergia,GWh,83.18,eurot/MWh,9898.42
2014,Järva maakond,128.0,Elektrienergia,GWh,83.18,eurot/MWh,10647.04
2014,Lääne maakond,82.0,Elektrienergia,GWh,83.18,eurot/MWh,6820.76
2014,Lääne-Viru maakond,622.0,Elektrienergia,GWh,83.18,eurot/MWh,51737.96
2014,Põlva maakond,77.0,Elektrienergia,GWh,83.18,eurot/MWh,6404.86
2014,Pärnu maakond,339.0,Elektrienergia,GWh,83.18,eurot/MWh,28198.02
2014,Rapla maakond,152.0,Elektrienergia,GWh,83.18,eurot/MWh,12643.36
2014,Saare maakond,148.0,Elektrienergia,GWh,83.18,eurot/MWh,12310.64
2014,Tartu maakond,785.0,Elektrienergia,GWh,83.18,eurot/MWh,65296.3
2014,..Tartu linn,479.0,Elektrienergia,GWh,83.18,eurot/MWh,39843.22
2014,Valga maakond,107.0,Elektrienergia,GWh,83.18,eurot/MWh,8900.26
2014,Viljandi maakond,220.0,Elektrienergia,GWh,83.18,eurot/MWh,18299.6
2014,Võru maakond,111.0,Elektrienergia,GWh,83.18,eurot/MWh,9232.98
2015,Kogu Eesti,8795.0,Elektrienergia,GWh,82.02,eurot/MWh,721365.9
2015,Harju maakond,3684.0,Elektrienergia,GWh,82.02,eurot/MWh,302161.68
2015,..Tallinn,2734.0,Elektrienergia,GWh,82.02,eurot/MWh,224242.68
