,Aasta,Tegevusala,Kogus,Liik,Ühik_x,Ühikuhind,Ühik_y,Kogukulu
2480,2014,Mööblitootmine,1.6,Maagaas,mln m³,373.15,eurot/tuhat m³,597.04
2481,2014,Muu tootmine,2.5,Maagaas,mln m³,373.15,eurot/tuhat m³,932.88
2482,2014,"Elektrienergia-, auru- ja kuumaveevarustus",229.2,Maagaas,mln m³,373.15,eurot/tuhat m³,85525.98
2483,2014,Veevarustus ja kanalisatsioon,1.7,Maagaas,mln m³,373.15,eurot/tuhat m³,634.35
2484,2014,Jäätmetöötlus,1.0,Maagaas,mln m³,373.15,eurot/tuhat m³,373.15
2485,2014,Ehitus,6.5,Maagaas,mln m³,373.15,eurot/tuhat m³,2425.47
2486,2014,Hulgi- ja jaekaubandus,6.5,Maagaas,mln m³,373.15,eurot/tuhat m³,2425.47
2487,2014,Maismaaveondus,3.2,Maagaas,mln m³,373.15,eurot/tuhat m³,1194.08
2488,2014,Veetransport,0.0,Maagaas,mln m³,373.15,eurot/tuhat m³,0.0
2489,2014,Õhutansport,0.0,Maagaas,mln m³,373.15,eurot/tuhat m³,0.0
2490,2014,"Laondus, posti- ja kulleriteenistus",50.2,Maagaas,mln m³,373.15,eurot/tuhat m³,18732.13
2491,2014,Majutus ja toitlustus,4.5,Maagaas,mln m³,373.15,eurot/tuhat m³,1679.17
2492,2014,Info ja side,0.3,Maagaas,mln m³,373.15,eurot/tuhat m³,111.94
2493,2014,Finants- ja kindlustustegevus,0.1,Maagaas,mln m³,373.15,eurot/tuhat m³,37.31
2494,2014,Kinnisvaraalane tegevus,18.5,Maagaas,mln m³,373.15,eurot/tuhat m³,6903.27
2495,2014,"Kutse-, teadus- ja tehnikaalane tegevus",0.8,Maagaas,mln m³,373.15,eurot/tuhat m³,298.52
2496,2014,Haldus- ja abitegevused,2.8,Maagaas,mln m³,373.15,eurot/tuhat m³,1044.82
2497,2014,Avalik haldus ja riigikaitse,1.5,Maagaas,mln m³,373.15,eurot/tuhat m³,559.72
2498,2014,Haridus,4.0,Maagaas,mln m³,373.15,eurot/tuhat m³,1492.6
2499,2014,Tervishoid ja sotsiaalhoolekanne,2.3,Maagaas,mln m³,373.15,eurot/tuhat m³,858.24
2500,2014,"Kunst, meelelahutus ja vaba aeg",1.2,Maagaas,mln m³,373.15,eurot/tuhat m³,447.78
2501,2014,Muud teenindavad tegevused,3.0,Maagaas,mln m³,373.15,eurot/tuhat m³,1119.45
2503,2015,Põllumajandus,8.4,Maagaas,mln m³,335.1,eurot/tuhat m³,2814.84
2504,2015,Metsamajandus,0.2,Maagaas,mln m³,335.1,eurot/tuhat m³,67.02
2505,2015,Kalapüük,0.0,Maagaas,mln m³,335.1,eurot/tuhat m³,0.0
2506,2015,Põlevkivi kaevandamine,0.0,Maagaas,mln m³,335.1,eurot/tuhat m³,0.0
2507,2015,Turba tootmine ja muu kaevandamine,5.5,Maagaas,mln m³,335.1,eurot/tuhat m³,1843.05
2508,2015,"Toiduainete tootmine, joogitootmine",27.9,Maagaas,mln m³,335.1,eurot/tuhat m³,9349.29
2509,2015,"Tekstiili- ja rõivatootmine, nahatöötlemine ja nahktoodete tootmine",2.4,Maagaas,mln m³,335.1,eurot/tuhat m³,804.24
2510,2015,Puidutöötlemine,10.1,Maagaas,mln m³,335.1,eurot/tuhat m³,3384.51
2511,2015,"Paberi ja pabertoodete tootmine, trükindus ja salvestiste paljundus",27.2,Maagaas,mln m³,335.1,eurot/tuhat m³,9114.72
2512,2015,Koksi ja puhastatud naftatoodete tootmine,2.2,Maagaas,mln m³,335.1,eurot/tuhat m³,737.22
2513,2015,keemia- ja farmaatsiatoodete tootmine,4.1,Maagaas,mln m³,335.1,eurot/tuhat m³,1373.91
2514,2015,Kummi- ja plasttoodete tootmine,1.2,Maagaas,mln m³,335.1,eurot/tuhat m³,402.12
2515,2015,Muude mittemetalsetest mineraalidest toodete tootmine,19.5,Maagaas,mln m³,335.1,eurot/tuhat m³,6534.45
2516,2015,Metallitootmine,1.3,Maagaas,mln m³,335.1,eurot/tuhat m³,435.63
2517,2015,Metalltoodete tootmine,4.6,Maagaas,mln m³,335.1,eurot/tuhat m³,1541.46
2518,2015,"arvutite, elektriseadmete ja transpordivahendite tootmine",4.5,Maagaas,mln m³,335.1,eurot/tuhat m³,1507.95
2519,2015,Mööblitootmine,1.6,Maagaas,mln m³,335.1,eurot/tuhat m³,536.16
2520,2015,Muu tootmine,2.3,Maagaas,mln m³,335.1,eurot/tuhat m³,770.73
2521,2015,"Elektrienergia-, auru- ja kuumaveevarustus",182.8,Maagaas,mln m³,335.1,eurot/tuhat m³,61256.28
2522,2015,Veevarustus ja kanalisatsioon,2.3,Maagaas,mln m³,335.1,eurot/tuhat m³,770.73
2523,2015,Jäätmetöötlus,0.4,Maagaas,mln m³,335.1,eurot/tuhat m³,134.04
2524,2015,Ehitus,7.9,Maagaas,mln m³,335.1,eurot/tuhat m³,2647.29
2525,2015,Hulgi- ja jaekaubandus,8.1,Maagaas,mln m³,335.1,eurot/tuhat m³,2714.31
2526,2015,Maismaaveondus,4.1,Maagaas,mln m³,335.1,eurot/tuhat m³,1373.91
2527,2015,Veetransport,0.0,Maagaas,mln m³,335.1,eurot/tuhat m³,0.0
2528,2015,Õhutansport,0.0,Maagaas,mln m³,335.1,eurot/tuhat m³,0.0
2529,2015,"Laondus, posti- ja kulleriteenistus",31.3,Maagaas,mln m³,335.1,eurot/tuhat m³,10488.63
2530,2015,Majutus ja toitlustus,3.8,Maagaas,mln m³,335.1,eurot/tuhat m³,1273.38
2531,2015,Info ja side,0.3,Maagaas,mln m³,335.1,eurot/tuhat m³,100.53
2532,2015,Finants- ja kindlustustegevus,0.1,Maagaas,mln m³,335.1,eurot/tuhat m³,33.51
2533,2015,Kinnisvaraalane tegevus,32.2,Maagaas,mln m³,335.1,eurot/tuhat m³,10790.22
2534,2015,"Kutse-, teadus- ja tehnikaalane tegevus",0.9,Maagaas,mln m³,335.1,eurot/tuhat m³,301.59
2535,2015,Haldus- ja abitegevused,2.2,Maagaas,mln m³,335.1,eurot/tuhat m³,737.22
2536,2015,Avalik haldus ja riigikaitse,0.6,Maagaas,mln m³,335.1,eurot/tuhat m³,201.06
2537,2015,Haridus,3.2,Maagaas,mln m³,335.1,eurot/tuhat m³,1072.32
2538,2015,Tervishoid ja sotsiaalhoolekanne,1.8,Maagaas,mln m³,335.1,eurot/tuhat m³,603.18
2539,2015,"Kunst, meelelahutus ja vaba aeg",0.9,Maagaas,mln m³,335.1,eurot/tuhat m³,301.59
2540,2015,Muud teenindavad tegevused,3.2,Maagaas,mln m³,335.1,eurot/tuhat m³,1072.32
2542,2016,Põllumajandus,10.0,Maagaas,mln m³,261.65,eurot/tuhat m³,2616.5
2543,2016,Metsamajandus,0.0,Maagaas,mln m³,261.65,eurot/tuhat m³,0.0
2544,2016,Kalapüük,0.0,Maagaas,mln m³,261.65,eurot/tuhat m³,0.0
2545,2016,Põlevkivi kaevandamine,0.0,Maagaas,mln m³,261.65,eurot/tuhat m³,0.0
2546,2016,Turba tootmine ja muu kaevandamine,6.7,Maagaas,mln m³,261.65,eurot/tuhat m³,1753.05
2547,2016,"Toiduainete tootmine, joogitootmine",29.2,Maagaas,mln m³,261.65,eurot/tuhat m³,7640.18
2548,2016,"Tekstiili- ja rõivatootmine, nahatöötlemine ja nahktoodete tootmine",2.9,Maagaas,mln m³,261.65,eurot/tuhat m³,758.78
2549,2016,Puidutöötlemine,16.6,Maagaas,mln m³,261.65,eurot/tuhat m³,4343.39
2550,2016,"Paberi ja pabertoodete tootmine, trükindus ja salvestiste paljundus",29.0,Maagaas,mln m³,261.65,eurot/tuhat m³,7587.85
2551,2016,Koksi ja puhastatud naftatoodete tootmine,2.7,Maagaas,mln m³,261.65,eurot/tuhat m³,706.46
2552,2016,keemia- ja farmaatsiatoodete tootmine,5.2,Maagaas,mln m³,261.65,eurot/tuhat m³,1360.58
2553,2016,Kummi- ja plasttoodete tootmine,1.9,Maagaas,mln m³,261.65,eurot/tuhat m³,497.13
2554,2016,Muude mittemetalsetest mineraalidest toodete tootmine,21.0,Maagaas,mln m³,261.65,eurot/tuhat m³,5494.65
2555,2016,Metallitootmine,1.7,Maagaas,mln m³,261.65,eurot/tuhat m³,444.8
2556,2016,Metalltoodete tootmine,2.4,Maagaas,mln m³,261.65,eurot/tuhat m³,627.96
2557,2016,"arvutite, elektriseadmete ja transpordivahendite tootmine",4.4,Maagaas,mln m³,261.65,eurot/tuhat m³,1151.26
2558,2016,Mööblitootmine,1.4,Maagaas,mln m³,261.65,eurot/tuhat m³,366.31
2559,2016,Muu tootmine,2.2,Maagaas,mln m³,261.65,eurot/tuhat m³,575.63
2560,2016,"Elektrienergia-, auru- ja kuumaveevarustus",196.4,Maagaas,mln m³,261.65,eurot/tuhat m³,51388.06
2561,2016,Veevarustus ja kanalisatsioon,0.5,Maagaas,mln m³,261.65,eurot/tuhat m³,130.82
2562,2016,Jäätmetöötlus,1.4,Maagaas,mln m³,261.65,eurot/tuhat m³,366.31
2563,2016,Ehitus,10.7,Maagaas,mln m³,261.65,eurot/tuhat m³,2799.65
2564,2016,Hulgi- ja jaekaubandus,9.6,Maagaas,mln m³,261.65,eurot/tuhat m³,2511.84
2565,2016,Maismaaveondus,6.9,Maagaas,mln m³,261.65,eurot/tuhat m³,1805.38
2566,2016,Veetransport,0.0,Maagaas,mln m³,261.65,eurot/tuhat m³,0.0
2567,2016,Õhutansport,0.0,Maagaas,mln m³,261.65,eurot/tuhat m³,0.0
2568,2016,"Laondus, posti- ja kulleriteenistus",32.0,Maagaas,mln m³,261.65,eurot/tuhat m³,8372.8
2569,2016,Majutus ja toitlustus,5.6,Maagaas,mln m³,261.65,eurot/tuhat m³,1465.24
2570,2016,Info ja side,0.4,Maagaas,mln m³,261.65,eurot/tuhat m³,104.66
2571,2016,Finants- ja kindlustustegevus,0.2,Maagaas,mln m³,261.65,eurot/tuhat m³,52.33
2572,2016,Kinnisvaraalane tegevus,34.8,Maagaas,mln m³,261.65,eurot/tuhat m³,9105.42
2573,2016,"Kutse-, teadus- ja tehnikaalane tegevus",1.0,Maagaas,mln m³,261.65,eurot/tuhat m³,261.65
2574,2016,Haldus- ja abitegevused,2.3,Maagaas,mln m³,261.65,eurot/tuhat m³,601.79
2575,2016,Avalik haldus ja riigikaitse,0.7,Maagaas,mln m³,261.65,eurot/tuhat m³,183.15
2576,2016,Haridus,3.4,Maagaas,mln m³,261.65,eurot/tuhat m³,889.61
2577,2016,Tervishoid ja sotsiaalhoolekanne,1.7,Maagaas,mln m³,261.65,eurot/tuhat m³,444.8
2578,2016,"Kunst, meelelahutus ja vaba aeg",0.6,Maagaas,mln m³,261.65,eurot/tuhat m³,156.99
2579,2016,Muud teenindavad tegevused,2.7,Maagaas,mln m³,261.65,eurot/tuhat m³,706.46
2581,2017,Põllumajandus,9.0,Maagaas,mln m³,289.77,eurot/tuhat m³,2607.93
2582,2017,Metsamajandus,0.0,Maagaas,mln m³,289.77,eurot/tuhat m³,0.0
2583,2017,Kalapüük,0.0,Maagaas,mln m³,289.77,eurot/tuhat m³,0.0
2584,2017,Põlevkivi kaevandamine,0.0,Maagaas,mln m³,289.77,eurot/tuhat m³,0.0
2585,2017,Turba tootmine ja muu kaevandamine,8.5,Maagaas,mln m³,289.77,eurot/tuhat m³,2463.05
2586,2017,"Toiduainete tootmine, joogitootmine",31.1,Maagaas,mln m³,289.77,eurot/tuhat m³,9011.85
2587,2017,"Tekstiili- ja rõivatootmine, nahatöötlemine ja nahktoodete tootmine",2.0,Maagaas,mln m³,289.77,eurot/tuhat m³,579.54
2588,2017,Puidutöötlemine,10.4,Maagaas,mln m³,289.77,eurot/tuhat m³,3013.61
2589,2017,"Paberi ja pabertoodete tootmine, trükindus ja salvestiste paljundus",28.1,Maagaas,mln m³,289.77,eurot/tuhat m³,8142.54
2590,2017,Koksi ja puhastatud naftatoodete tootmine,1.8,Maagaas,mln m³,289.77,eurot/tuhat m³,521.59
2591,2017,keemia- ja farmaatsiatoodete tootmine,7.6,Maagaas,mln m³,289.77,eurot/tuhat m³,2202.25
2592,2017,Kummi- ja plasttoodete tootmine,2.0,Maagaas,mln m³,289.77,eurot/tuhat m³,579.54
2593,2017,Muude mittemetalsetest mineraalidest toodete tootmine,19.5,Maagaas,mln m³,289.77,eurot/tuhat m³,5650.51
2594,2017,Metallitootmine,1.5,Maagaas,mln m³,289.77,eurot/tuhat m³,434.65
2595,2017,Metalltoodete tootmine,4.5,Maagaas,mln m³,289.77,eurot/tuhat m³,1303.96
2596,2017,"arvutite, elektriseadmete ja transpordivahendite tootmine",4.3,Maagaas,mln m³,289.77,eurot/tuhat m³,1246.01
2597,2017,Mööblitootmine,1.6,Maagaas,mln m³,289.77,eurot/tuhat m³,463.63
2598,2017,Muu tootmine,2.4,Maagaas,mln m³,289.77,eurot/tuhat m³,695.45
2599,2017,"Elektrienergia-, auru- ja kuumaveevarustus",187.2,Maagaas,mln m³,289.77,eurot/tuhat m³,54244.94
2600,2017,Veevarustus ja kanalisatsioon,2.1,Maagaas,mln m³,289.77,eurot/tuhat m³,608.52
2601,2017,Jäätmetöötlus,1.3,Maagaas,mln m³,289.77,eurot/tuhat m³,376.7
2602,2017,Ehitus,7.8,Maagaas,mln m³,289.77,eurot/tuhat m³,2260.21
2603,2017,Hulgi- ja jaekaubandus,17.7,Maagaas,mln m³,289.77,eurot/tuhat m³,5128.93
2604,2017,Maismaaveondus,8.3,Maagaas,mln m³,289.77,eurot/tuhat m³,2405.09
2605,2017,Veetransport,16.2,Maagaas,mln m³,289.77,eurot/tuhat m³,4694.27
2606,2017,Õhutansport,0.0,Maagaas,mln m³,289.77,eurot/tuhat m³,0.0
2607,2017,"Laondus, posti- ja kulleriteenistus",22.0,Maagaas,mln m³,289.77,eurot/tuhat m³,6374.94
2608,2017,Majutus ja toitlustus,4.3,Maagaas,mln m³,289.77,eurot/tuhat m³,1246.01
2609,2017,Info ja side,0.6,Maagaas,mln m³,289.77,eurot/tuhat m³,173.86
2610,2017,Finants- ja kindlustustegevus,0.2,Maagaas,mln m³,289.77,eurot/tuhat m³,57.95
2611,2017,Kinnisvaraalane tegevus,9.5,Maagaas,mln m³,289.77,eurot/tuhat m³,2752.81
2612,2017,"Kutse-, teadus- ja tehnikaalane tegevus",1.3,Maagaas,mln m³,289.77,eurot/tuhat m³,376.7
2613,2017,Haldus- ja abitegevused,2.4,Maagaas,mln m³,289.77,eurot/tuhat m³,695.45
2614,2017,Avalik haldus ja riigikaitse,0.9,Maagaas,mln m³,289.77,eurot/tuhat m³,260.79
2615,2017,Haridus,3.4,Maagaas,mln m³,289.77,eurot/tuhat m³,985.22
2616,2017,Tervishoid ja sotsiaalhoolekanne,1.8,Maagaas,mln m³,289.77,eurot/tuhat m³,521.59
2617,2017,"Kunst, meelelahutus ja vaba aeg",0.7,Maagaas,mln m³,289.77,eurot/tuhat m³,202.84
2618,2017,Muud teenindavad tegevused,2.7,Maagaas,mln m³,289.77,eurot/tuhat m³,782.38
2620,2018,Põllumajandus,7.5,Maagaas,mln m³,325.45,eurot/tuhat m³,2440.88
2621,2018,Metsamajandus,0.0,Maagaas,mln m³,325.45,eurot/tuhat m³,0.0
2622,2018,Kalapüük,0.1,Maagaas,mln m³,325.45,eurot/tuhat m³,32.55
2623,2018,Põlevkivi kaevandamine,0.0,Maagaas,mln m³,325.45,eurot/tuhat m³,0.0
2624,2018,Turba tootmine ja muu kaevandamine,7.3,Maagaas,mln m³,325.45,eurot/tuhat m³,2375.78
2625,2018,"Toiduainete tootmine, joogitootmine",33.0,Maagaas,mln m³,325.45,eurot/tuhat m³,10739.85
2626,2018,"Tekstiili- ja rõivatootmine, nahatöötlemine ja nahktoodete tootmine",2.5,Maagaas,mln m³,325.45,eurot/tuhat m³,813.62
2627,2018,Puidutöötlemine,14.1,Maagaas,mln m³,325.45,eurot/tuhat m³,4588.84
2628,2018,"Paberi ja pabertoodete tootmine, trükindus ja salvestiste paljundus",22.7,Maagaas,mln m³,325.45,eurot/tuhat m³,7387.71
2629,2018,Koksi ja puhastatud naftatoodete tootmine,2.1,Maagaas,mln m³,325.45,eurot/tuhat m³,683.45
2630,2018,keemia- ja farmaatsiatoodete tootmine,8.4,Maagaas,mln m³,325.45,eurot/tuhat m³,2733.78
2631,2018,Kummi- ja plasttoodete tootmine,1.7,Maagaas,mln m³,325.45,eurot/tuhat m³,553.26
2632,2018,Muude mittemetalsetest mineraalidest toodete tootmine,19.9,Maagaas,mln m³,325.45,eurot/tuhat m³,6476.45
2633,2018,Metallitootmine,0.5,Maagaas,mln m³,325.45,eurot/tuhat m³,162.72
2634,2018,Metalltoodete tootmine,3.0,Maagaas,mln m³,325.45,eurot/tuhat m³,976.35
2635,2018,"arvutite, elektriseadmete ja transpordivahendite tootmine",5.1,Maagaas,mln m³,325.45,eurot/tuhat m³,1659.79
2636,2018,Mööblitootmine,2.7,Maagaas,mln m³,325.45,eurot/tuhat m³,878.72
2637,2018,Muu tootmine,2.3,Maagaas,mln m³,325.45,eurot/tuhat m³,748.53
2638,2018,"Elektrienergia-, auru- ja kuumaveevarustus",184.2,Maagaas,mln m³,325.45,eurot/tuhat m³,59947.89
2639,2018,Veevarustus ja kanalisatsioon,0.6,Maagaas,mln m³,325.45,eurot/tuhat m³,195.27
2640,2018,Jäätmetöötlus,3.5,Maagaas,mln m³,325.45,eurot/tuhat m³,1139.08
2641,2018,Ehitus,7.1,Maagaas,mln m³,325.45,eurot/tuhat m³,2310.69
2642,2018,Hulgi- ja jaekaubandus,19.2,Maagaas,mln m³,325.45,eurot/tuhat m³,6248.64
2643,2018,Maismaaveondus,5.3,Maagaas,mln m³,325.45,eurot/tuhat m³,1724.88
2644,2018,Veetransport,20.0,Maagaas,mln m³,325.45,eurot/tuhat m³,6509.0
2645,2018,Õhutansport,0.0,Maagaas,mln m³,325.45,eurot/tuhat m³,0.0
2646,2018,"Laondus, posti- ja kulleriteenistus",18.9,Maagaas,mln m³,325.45,eurot/tuhat m³,6151.0
2647,2018,Majutus ja toitlustus,4.5,Maagaas,mln m³,325.45,eurot/tuhat m³,1464.52
2648,2018,Info ja side,0.4,Maagaas,mln m³,325.45,eurot/tuhat m³,130.18
2649,2018,Finants- ja kindlustustegevus,0.4,Maagaas,mln m³,325.45,eurot/tuhat m³,130.18
2650,2018,Kinnisvaraalane tegevus,22.8,Maagaas,mln m³,325.45,eurot/tuhat m³,7420.26
2651,2018,"Kutse-, teadus- ja tehnikaalane tegevus",1.1,Maagaas,mln m³,325.45,eurot/tuhat m³,358.0
2652,2018,Haldus- ja abitegevused,2.2,Maagaas,mln m³,325.45,eurot/tuhat m³,715.99
2653,2018,Avalik haldus ja riigikaitse,1.4,Maagaas,mln m³,325.45,eurot/tuhat m³,455.63
2654,2018,Haridus,2.9,Maagaas,mln m³,325.45,eurot/tuhat m³,943.8
2655,2018,Tervishoid ja sotsiaalhoolekanne,1.8,Maagaas,mln m³,325.45,eurot/tuhat m³,585.81
2656,2018,"Kunst, meelelahutus ja vaba aeg",0.8,Maagaas,mln m³,325.45,eurot/tuhat m³,260.36
2657,2018,Muud teenindavad tegevused,2.9,Maagaas,mln m³,325.45,eurot/tuhat m³,943.8
2659,2019,Põllumajandus,7.0,Maagaas,mln m³,328.09,eurot/tuhat m³,2296.63
2660,2019,Metsamajandus,0.0,Maagaas,mln m³,328.09,eurot/tuhat m³,0.0
2661,2019,Kalapüük,0.0,Maagaas,mln m³,328.09,eurot/tuhat m³,0.0
2662,2019,Põlevkivi kaevandamine,0.0,Maagaas,mln m³,328.09,eurot/tuhat m³,0.0
2663,2019,Turba tootmine ja muu kaevandamine,7.7,Maagaas,mln m³,328.09,eurot/tuhat m³,2526.29
2664,2019,"Toiduainete tootmine, joogitootmine",32.6,Maagaas,mln m³,328.09,eurot/tuhat m³,10695.73
2665,2019,"Tekstiili- ja rõivatootmine, nahatöötlemine ja nahktoodete tootmine",1.2,Maagaas,mln m³,328.09,eurot/tuhat m³,393.71
2666,2019,Puidutöötlemine,9.6,Maagaas,mln m³,328.09,eurot/tuhat m³,3149.66
2667,2019,"Paberi ja pabertoodete tootmine, trükindus ja salvestiste paljundus",21.2,Maagaas,mln m³,328.09,eurot/tuhat m³,6955.51
2668,2019,Koksi ja puhastatud naftatoodete tootmine,2.4,Maagaas,mln m³,328.09,eurot/tuhat m³,787.42
2669,2019,keemia- ja farmaatsiatoodete tootmine,7.8,Maagaas,mln m³,328.09,eurot/tuhat m³,2559.1
2670,2019,Kummi- ja plasttoodete tootmine,1.8,Maagaas,mln m³,328.09,eurot/tuhat m³,590.56
2671,2019,Muude mittemetalsetest mineraalidest toodete tootmine,15.3,Maagaas,mln m³,328.09,eurot/tuhat m³,5019.78
2672,2019,Metallitootmine,0.5,Maagaas,mln m³,328.09,eurot/tuhat m³,164.04
2673,2019,Metalltoodete tootmine,4.6,Maagaas,mln m³,328.09,eurot/tuhat m³,1509.21
2674,2019,"arvutite, elektriseadmete ja transpordivahendite tootmine",4.4,Maagaas,mln m³,328.09,eurot/tuhat m³,1443.6
2675,2019,Mööblitootmine,1.7,Maagaas,mln m³,328.09,eurot/tuhat m³,557.75
2676,2019,Muu tootmine,2.3,Maagaas,mln m³,328.09,eurot/tuhat m³,754.61
2677,2019,"Elektrienergia-, auru- ja kuumaveevarustus",174.4,Maagaas,mln m³,328.09,eurot/tuhat m³,57218.9
2678,2019,Veevarustus ja kanalisatsioon,1.0,Maagaas,mln m³,328.09,eurot/tuhat m³,328.09
2679,2019,Jäätmetöötlus,2.9,Maagaas,mln m³,328.09,eurot/tuhat m³,951.46
2680,2019,Ehitus,6.7,Maagaas,mln m³,328.09,eurot/tuhat m³,2198.2
2681,2019,Hulgi- ja jaekaubandus,15.1,Maagaas,mln m³,328.09,eurot/tuhat m³,4954.16
2682,2019,Maismaaveondus,3.0,Maagaas,mln m³,328.09,eurot/tuhat m³,984.27
2683,2019,Veetransport,14.5,Maagaas,mln m³,328.09,eurot/tuhat m³,4757.3
2684,2019,Õhutansport,0.0,Maagaas,mln m³,328.09,eurot/tuhat m³,0.0
2685,2019,"Laondus, posti- ja kulleriteenistus",16.0,Maagaas,mln m³,328.09,eurot/tuhat m³,5249.44
2686,2019,Majutus ja toitlustus,3.1,Maagaas,mln m³,328.09,eurot/tuhat m³,1017.08
2687,2019,Info ja side,0.3,Maagaas,mln m³,328.09,eurot/tuhat m³,98.43
2688,2019,Finants- ja kindlustustegevus,0.2,Maagaas,mln m³,328.09,eurot/tuhat m³,65.62
2689,2019,Kinnisvaraalane tegevus,21.4,Maagaas,mln m³,328.09,eurot/tuhat m³,7021.13
2690,2019,"Kutse-, teadus- ja tehnikaalane tegevus",1.6,Maagaas,mln m³,328.09,eurot/tuhat m³,524.94
2691,2019,Haldus- ja abitegevused,1.3,Maagaas,mln m³,328.09,eurot/tuhat m³,426.52
2692,2019,Avalik haldus ja riigikaitse,0.5,Maagaas,mln m³,328.09,eurot/tuhat m³,164.04
2693,2019,Haridus,2.7,Maagaas,mln m³,328.09,eurot/tuhat m³,885.84
2694,2019,Tervishoid ja sotsiaalhoolekanne,1.9,Maagaas,mln m³,328.09,eurot/tuhat m³,623.37
2695,2019,"Kunst, meelelahutus ja vaba aeg",0.3,Maagaas,mln m³,328.09,eurot/tuhat m³,98.43
2696,2019,Muud teenindavad tegevused,3.2,Maagaas,mln m³,328.09,eurot/tuhat m³,1049.89
2697,2019,Kodumajapidamine,70.0,Maagaas,mln m³,328.09,eurot/tuhat m³,22966.3
2699,2020,Põllumajandus,6.8,Maagaas,mln m³,262.42,eurot/tuhat m³,1784.46
2700,2020,Metsamajandus,0.0,Maagaas,mln m³,262.42,eurot/tuhat m³,0.0
2701,2020,Kalapüük,0.0,Maagaas,mln m³,262.42,eurot/tuhat m³,0.0
2702,2020,Põlevkivi kaevandamine,0.0,Maagaas,mln m³,262.42,eurot/tuhat m³,0.0
2703,2020,Turba tootmine ja muu kaevandamine,4.9,Maagaas,mln m³,262.42,eurot/tuhat m³,1285.86
2704,2020,"Toiduainete tootmine, joogitootmine",33.2,Maagaas,mln m³,262.42,eurot/tuhat m³,8712.34
2705,2020,"Tekstiili- ja rõivatootmine, nahatöötlemine ja nahktoodete tootmine",2.4,Maagaas,mln m³,262.42,eurot/tuhat m³,629.81
2706,2020,Puidutöötlemine,6.5,Maagaas,mln m³,262.42,eurot/tuhat m³,1705.73
2707,2020,"Paberi ja pabertoodete tootmine, trükindus ja salvestiste paljundus",23.4,Maagaas,mln m³,262.42,eurot/tuhat m³,6140.63
2708,2020,Koksi ja puhastatud naftatoodete tootmine,2.9,Maagaas,mln m³,262.42,eurot/tuhat m³,761.02
2709,2020,keemia- ja farmaatsiatoodete tootmine,5.3,Maagaas,mln m³,262.42,eurot/tuhat m³,1390.83
2710,2020,Kummi- ja plasttoodete tootmine,1.3,Maagaas,mln m³,262.42,eurot/tuhat m³,341.15
2711,2020,Muude mittemetalsetest mineraalidest toodete tootmine,14.6,Maagaas,mln m³,262.42,eurot/tuhat m³,3831.33
2712,2020,Metallitootmine,0.3,Maagaas,mln m³,262.42,eurot/tuhat m³,78.73
2713,2020,Metalltoodete tootmine,7.8,Maagaas,mln m³,262.42,eurot/tuhat m³,2046.88
2714,2020,"arvutite, elektriseadmete ja transpordivahendite tootmine",11.1,Maagaas,mln m³,262.42,eurot/tuhat m³,2912.86
2715,2020,Mööblitootmine,1.2,Maagaas,mln m³,262.42,eurot/tuhat m³,314.9
2716,2020,Muu tootmine,2.0,Maagaas,mln m³,262.42,eurot/tuhat m³,524.84
2717,2020,"Elektrienergia-, auru- ja kuumaveevarustus",144.1,Maagaas,mln m³,262.42,eurot/tuhat m³,37814.72
2718,2020,Veevarustus ja kanalisatsioon,0.7,Maagaas,mln m³,262.42,eurot/tuhat m³,183.69
2719,2020,Jäätmetöötlus,1.2,Maagaas,mln m³,262.42,eurot/tuhat m³,314.9
2720,2020,Ehitus,21.4,Maagaas,mln m³,262.42,eurot/tuhat m³,5615.79
2721,2020,Hulgi- ja jaekaubandus,7.9,Maagaas,mln m³,262.42,eurot/tuhat m³,2073.12
2722,2020,Maismaaveondus,12.3,Maagaas,mln m³,262.42,eurot/tuhat m³,3227.77
2723,2020,Veetransport,15.4,Maagaas,mln m³,262.42,eurot/tuhat m³,4041.27
2724,2020,Õhutansport,0.0,Maagaas,mln m³,262.42,eurot/tuhat m³,0.0
2725,2020,"Laondus, posti- ja kulleriteenistus",15.4,Maagaas,mln m³,262.42,eurot/tuhat m³,4041.27
2726,2020,Majutus ja toitlustus,2.6,Maagaas,mln m³,262.42,eurot/tuhat m³,682.29
2727,2020,Info ja side,0.2,Maagaas,mln m³,262.42,eurot/tuhat m³,52.48
2728,2020,Finants- ja kindlustustegevus,0.0,Maagaas,mln m³,262.42,eurot/tuhat m³,0.0
2729,2020,Kinnisvaraalane tegevus,25.0,Maagaas,mln m³,262.42,eurot/tuhat m³,6560.5
2730,2020,"Kutse-, teadus- ja tehnikaalane tegevus",0.9,Maagaas,mln m³,262.42,eurot/tuhat m³,236.18
2731,2020,Haldus- ja abitegevused,1.3,Maagaas,mln m³,262.42,eurot/tuhat m³,341.15
2732,2020,Avalik haldus ja riigikaitse,1.0,Maagaas,mln m³,262.42,eurot/tuhat m³,262.42
2733,2020,Haridus,2.4,Maagaas,mln m³,262.42,eurot/tuhat m³,629.81
2734,2020,Tervishoid ja sotsiaalhoolekanne,1.8,Maagaas,mln m³,262.42,eurot/tuhat m³,472.36
2735,2020,"Kunst, meelelahutus ja vaba aeg",0.2,Maagaas,mln m³,262.42,eurot/tuhat m³,52.48
